Tanggal,Username,Text
2022-10-31 07:02:48+00:00,PPBNC_USM,"Hebahan terkini Pusat Pengurusan Bencana (Nerve Centre) berkaitan perkembangan penularan wabak COVID-19 dalam Kampus Induk
.
Terima kasih di atas kerjasama semua pihak🫰🏻 https://t.co/DZArS3J6Wq"
2022-10-31 07:02:46+00:00,snowkoooks,@schfess blm tau sih dulu tuu pengen cuman batal karena covid
2022-10-31 07:02:12+00:00,FaisalA55496673,"@BosPurwa Otak dongo jd mentri,dl covid buat kalung ekalyptur kayu putih"
2022-10-31 07:01:06+00:00,Rakhalandikas,"@teagaja @froggy9071 @TxtdariHI Menurut aku secara pribadi, iya sih, diantara dua orang tersebut, Bolsonaro gagal mengatasi covid, mendorong deforestation, mempunyai pernyataan kontroversial tentang isu wanita dan pemerkosaan"
2022-10-31 07:00:38+00:00,vkvrly,@rori_arm @CNNIndonesia Mungkin maksud dia yg menurun tu jumlah pengangguran sebelum covid. Trus pas covid masih dianggap turun karena yg nganggur tadi meninggal karena kena covid. Wkwk...
2022-10-31 07:00:24+00:00,sonzibonzi,gue sebelum covid pernah denda sampe kurleb 100 ribu di perpus feb https://t.co/SmtbBIGamY
2022-10-31 06:59:31+00:00,banasspatiii,Udah paling bener protokol covid-19 di jadiin aturan. Jaga jarak minimal 2m 👍🏽👍🏽👍🏽 https://t.co/Yg8asKGW85
2022-10-31 06:58:43+00:00,FirdausAzil,COVID-19: Negara berdepan Omicron XBB namun tidak membimbangkan - Khairy https://t.co/gBVI4SV65W
2022-10-31 06:58:43+00:00,Nadya_Azahra99,"@SiDoMulcUl @dr_koko28 Maf, itu efek jabs..

Krn pykt covid itu sendiri tdk bahaya, yg bahaya justru pasca jabs 🙏 

tp dinamakan long covid 😌"
2022-10-31 06:58:33+00:00,olvrhfzx,dah lama tak cek laman web covid
2022-10-31 06:58:08+00:00,sk950397,"Adapun peran nyata G20 antara lain penanganan krisis keuangan global 2008, kebijakan pajak, kontribusi dalam penanganan pandemi Covid-19, termasuk perdagangan, iklim, dan pembangunan. #BRIDukungG20"
2022-10-31 06:57:33+00:00,tempodotco,Para Pekerja Melarikan Diri dari Isolasi Covid-19 di Pabrik iPhone Cina https://t.co/KsxRgNOIOS #TempoTekno
2022-10-31 06:57:20+00:00,kotajaktim,"Dari @DKIJakarta

Covid-19 masih ada di sekitar kita. Yuk, tetap disiplin protokol kesehatan dan lengkapi vaksinasimu dengan vaksin booster.

#jagajajakarta
#JakartaTanggapCorona
#HadapiBersama
#jakartabangkit #dkijakarta

Infografik: @majalah.jakita https://t.co/O7mWZ8R1aQ"
2022-10-31 06:57:00+00:00,jeonggukbulet,"@DraftAnakUnpad hoalah brti kalo dari sebelum covid, hampir mo 3 tahun kena 44 ribu gitu nder? kirain bakal ampe ratusan ribu."
2022-10-31 06:56:59+00:00,cbcumi14_,"@nctzenbase First bias : jaehyun 
First album : hotsa
First Pc : mark lee
First music video : boss
First era as fans : lupa aku sebenernya pokoknya pas ero covid"
2022-10-31 06:56:19+00:00,amanz,Pemakaian Pelitup Muka Di Kawasan Tertutup Disarankan Semula Oleh KKM Kerana Kes Covid-19 Meningkat https://t.co/9rkOtdMUti https://t.co/RVFVnczBFd
2022-10-31 06:56:13+00:00,Rhemoony_,Positif Covid untuk yang kedua kalinya. Asli badan kaya rentek semua 😭
2022-10-31 06:55:51+00:00,SiDoMulcUl,@dr_koko28 itu beneran long covid atau efek samping vaksin doc?
2022-10-31 06:55:45+00:00,DraftAnakUnpad,- GAIS DENDA PINJEM BUKU PERPUS GW TADI SAMPE 44 RIBU. YANG PERNAH PINJEM BUKU WAKTU SEBELUM COVID BURUAN BALIKIN https://t.co/0pK9HU4bEh
2022-10-31 06:55:27+00:00,Bedjo451,@CNNIndonesia Yg pengangguran banyak yg meninggal krn covid mksdnya ?
2022-10-31 06:55:19+00:00,officialunismuh,"Pidato Pengukuhan Guru Besar Andi Sukri Syamsuri Bahas Neologisme Berbahasa selama Pandemi COVID-19
https://t.co/kWd0MTnrCh"
2022-10-31 06:54:55+00:00,KompasData,"Kecuali pada 2020-2021 karena pandemi Covid-19, Itaewon selalu diramaikan orang-orang yang merayakan Halloween setiap akhir Oktober. Tahun ini, banyak orangtua kehilangan anaknnya dalam petaka di Itaewon. #Internasional #AdadiKompas
https://t.co/w0Jbe9TZCe"
2022-10-31 06:54:35+00:00,moaretard,@svkakovi Patut dicurigai mungkin lg positif covid
2022-10-31 06:54:06+00:00,ENS53311139,"PEMERINTAHAN PDIP OBRAL HOME VISA, HGB 160TH, KRIMINALISASI ISLAM 
HUTANG SANGAT FANTASTIS, IKUT PERAN THE NEW WORLD ORDER DLM GENOSIDA POPULASI RAKYAT DGN COVID DAN VAKSIN, GAS AIR MATA. 

MAU DIBAWA KEMANA NKRI OLH PDIP

SMG ALLAH MENGHANCURKAN PDIP SBGMN RENCANA NYA https://t.co/dqbVz8Vi7O"
2022-10-31 06:53:53+00:00,He00ll,@BaseAnakFK Mau ga ada covid kalau se crowded ituu sih siapa yang ga apneu or arrest coba (?)
2022-10-31 06:53:50+00:00,clairvoyant_cl,"@MohAS_G @Michlans @dr_koko28 Dalam kasus spesifik Itaewon ini kan sudah jelas hubungan sebab-akibatnya yaitu berdesakan, terinjak. Bahkan pemerintah Korsel saja tidak mengaitkan dengan Covid. Hal sederhana seperti itu apakah anda tidak bisa analisa juga? Ya ampun."
2022-10-31 06:52:45+00:00,swvetch,@ItsJeffreyJeff Covid is still around. Najua watu kadhaa imewakalia hii design.
2022-10-31 06:52:39+00:00,fier_008,"@AREAJULID covid perlahan hilang, lah musibah d tiap negara datang"
2022-10-31 06:52:36+00:00,najahfqh,Risau lah tgk sekarang kes covid naik balik😓
2022-10-31 06:52:23+00:00,Captsame,@zrlfkrmzln @stftmhsn @ron97hijau @brgsjks Aku yg tak covid pun cepat lupa.. Hmm sama laa..
2022-10-31 06:52:16+00:00,akiltasrif,"Lemas 1 hari, tapi yang disalahin vaksinasu covid 1 tahun lalu. Aja-aja ada."
2022-10-31 06:52:13+00:00,wonunyong,Long covid juga berdampak kah https://t.co/qdosvIEFjk
2022-10-31 06:51:52+00:00,KPWKM,"⚠️Virus COVID-19 masih berada di sekeliling kita.

Ambil tindakan yang bertanggungjawab dengan melakukan #TRIIS (Test, Report, Isolate, Inform dan Seek). Lakukan ujian kendiri: 

✔️ Bergejala
✔️ Mengesyaki diri  telah dijangkiti virus COVID-19.
✔️ Sebagai langkah jaga-jaga. https://t.co/edWCmc5LhP"
2022-10-31 06:51:44+00:00,gvnw_,"Aku ada kali 6 bulan pertama post covid nafas ku jadi pendek bgt, jalan dikit udh ngos2an, terus keringat dingin berlebih. Sampe setiap ketemu ppds dan spv disuruh buat check tiroid😭🤯 https://t.co/S3WXL48kSs"
2022-10-31 06:51:32+00:00,shmilykiti,"Bumi dah kepenuhan orang akhir2 ini kaya lagi disaring 😪
Covid, GGA,  dan bencana2 lainnya lagi dan lagi."
2022-10-31 06:51:24+00:00,omsenan76397357,"@WisEmakEmak @dr_koko28 Fase vaksin dianggap gak ada. Yang ada fase long  covid.

Ilmiyawwww tewadaw wadaw se x"
2022-10-31 06:51:10+00:00,maz_YP,"@kegblgnunfaedh Kalo gk salah sekarang itungannya masih kuota haji waktu covid. jadi setengahnya kuota normal.. nanti kalau kuota sudah kembali normal , maka jumlah haji yg diberangkatkan 2x lipat pertahun.. maka yg sekarang antri 50th , jadi antri 25th..

Tapi 25th tetep aja lama 😁"
2022-10-31 06:51:03+00:00,Kthv977,"anak² IPA 1 selalu ingin berbaur sama dia, tapi dia ngga buka diri apalagi masa covid yg bener² harusnya saling ngebantu dan ngerangkul tapi engga dia tetap tutup diri."
2022-10-31 06:51:03+00:00,beritasampit1,UMKM di Kecamatan Sukamara Mampu bertahan Selama Pandemi Covid-19  https://t.co/k7g2BPW8Tw
2022-10-31 06:51:00+00:00,infoKALTENG,UMKM di Kecamatan Sukamara Mampu bertahan Selama Pandemi Covid-19  https://t.co/gCFYFDN6oe
2022-10-31 06:50:59+00:00,beritasampit_id,UMKM di Kecamatan Sukamara Mampu bertahan Selama Pandemi Covid-19  https://t.co/awbvtV9AhY
2022-10-31 06:50:41+00:00,callmeodahhhhh,Covid boleh bawak mati kan???!!! 😍🤩 https://t.co/EwS0xBLEpy
2022-10-31 06:50:24+00:00,zulfaqar1437,@BuletinTV3 Game fake covid sudah bermula... Ape2 pon kami rakyat malaysia bantah tentang vaksin... Jangan nak paksa2... makahai
2022-10-31 06:49:00+00:00,biemdotco,"Sempat tertunda akibat pandemi Covid-19 yang melanda dunia, konser rutin bulanan Iwan Fals di Panggung Kita digelar kembali.

#iwanfals #konser #musik

https://t.co/LyfSqQza3j"
2022-10-31 06:48:50+00:00,obatbatukwoodz,"Iya saya merasakan itu kok Dok, efek long covid. Yang ga ngerasain bersyukurlah, tapi jangan menihilkan, soalnya yang ngerasain juga ada. https://t.co/VipzwFyL8D"
2022-10-31 06:47:58+00:00,clairvoyant_cl,"@p_vanillasky Enggak juga, aku alumni Delta biasa aja, seperti dulu aja seperti sebelum kena si delta. Kerja banyak aktifitas fisik jalan kesana kemari. Olahraga dengan intensitas tinggi juga gak pernah bengek. Dan faktor ""imunnya lemah"" itu gak absolut karena covid."
2022-10-31 06:47:52+00:00,siakapkelinews,“Trend” Kes COVID-19 Dijangka Akan Terus Meningkat Beberapa Minggu Akan Datang – Khairy https://t.co/xorWylqZoE
2022-10-31 06:47:39+00:00,kaksej,"@diwaktuygtepat setahu aku ya kak, ini emang tempat banyak cafe dll gitu. jadi kalo ada event kaya valentine, Halloween, end year biasanya cafenya bikin acara acara gitu. nah jd Halloween sebelum""nya juga rame tapi tahun ini lebih rame karena udah 2 tahun kebelakang masih di ban karena covid"
2022-10-31 06:46:41+00:00,sk950397,"Adapun peran nyata G20 antara lain penanganan krisis keuangan global 2008, kebijakan pajak, kontribusi dalam penanganan pandemi Covid-19 , termasuk perdagangan, iklim, dan pembangunan. #BRIDukungG20"
2022-10-31 06:46:29+00:00,lemonadepies,@ramrambaipadi masih ada dan katanya ada varian baru. orang kantorku baru banget ada yg kena covid kemarin.
2022-10-31 06:46:03+00:00,msianinsight,"Malaysia berdepan gelombang kecil Covid-19 susulan varian XBB, kata Khairy https://t.co/mruiainXJ7"
2022-10-31 06:45:51+00:00,Delisa_Lockey,alhamdulillah g kena covid  juga jatung saya lemah Liverpool kalah mulu di EPL🥴 TIAP BUKA TWITER DEDEGAN https://t.co/1MDJ5GnrSE
2022-10-31 06:45:47+00:00,abud1909,"@Musseics @emerhafiz @KhairulRazi13 @mkini_bm 50% je yang keluar. Sangat mengecewakan buat waktu covid, sbb mereka nampak pola prn melaka peratusan pengundi rendah mereka ada peluang untuk menang."
2022-10-31 06:45:36+00:00,7912AceRosslyn,@DeningCarlo @banggavann @sepiiix @blue_saucer @RuledByAsteria tambah mantep efek hipoksia setelah kena covid... cepet bgt menghadap YME
2022-10-31 06:44:58+00:00,Hi_EduMARA,"Orang ramai dinasihatkan untuk terus berwaspada terhadap penularan COVID-19 dalam fasa peralihan ke endemik ini.

😷 Pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di kawasan jangkitan berisiko tinggi.

Sumber : KKM https://t.co/pbWQW6JM4E"
2022-10-31 06:44:27+00:00,putribulanjuni,@titisuryani Gue. Ternyata covid sakita banget ya coi. Baru pertama covid. Mana teteh juga ketularan. Lagi sakit gini di rumah berdua sama Nana. Saddd :(
2022-10-31 06:44:19+00:00,p_vanillasky,"Tapi bener kok kak .. orang yg pernah kena covid sekarang imunnya lemah .. 

Dikit aja kekurangan oksigen .. napas dah kek orang bengek .. 🤧 https://t.co/K9xY22HWtp"
2022-10-31 06:43:35+00:00,dailyrindu,kt klean mending ak bhas hijab ap covid???????????? ishhh bingunk
2022-10-31 06:43:33+00:00,RadjaAksesoris,Pengiriman iPhone terganggu kebijakan COVID-19 di Foxconn https://t.co/5ogdXuVHIQ
2022-10-31 06:43:10+00:00,SalahuddinMohd3,@izazt @amofficialmy Bukan dlm minggu Sheraton tu covid kes 0?
2022-10-31 06:43:07+00:00,detik_jateng,"Dapat 550 vial Pfizer, Dinkes Kabupaten Gunungkidul bakal membuka lagi layanan vaksinasi COVID-19 pada pekan ini. https://t.co/pwIw3UHXOL"
2022-10-31 06:42:53+00:00,bernamadotcom,"Malaysia berdepan gelombang kecil #COVID-19 susulan varian XBB - @Khairykj 

https://t.co/7gWDV1NCI4 https://t.co/kPpesJzFHr"
2022-10-31 06:42:37+00:00,NGatotkaca,"@yaniarsim jadi ingat video wuhan yg tiba2 ada orang lgsg mati di jalan, video itu yg bikin takut banget sama covid, dan itu masif tersebar dimana-mana"
2022-10-31 06:42:36+00:00,TVPertiwi_MY,"Trend kenaikan jangkitan COVID-19 ketika ini berada pada tahap sederhana, didorong oleh varian Omicron Subvarian XBB yang sebelum ini menjadi punca kepada gelombang terbaharu di Singapura. https://t.co/hLNFMdP5TI"
2022-10-31 06:42:11+00:00,Selenaasha_,"Datangnya pandemi Covid-19 penting sekali untuk memikirkan industri kesehatan dinegara sendiri
#b20 #h13 #countdownb20 #arsjadrasjid #G20 #inklusifkolaboratif https://t.co/SSw6YR0rka"
2022-10-31 06:42:08+00:00,poppingchoding_,saya alhamdulillah gapernah kena covid tapi jantung saya rawan karena saya badminton lovers😭✋🏻 https://t.co/MVKCXXqXcm
2022-10-31 06:41:38+00:00,tatjana_andrew,"@DokterTifa Saya udah booster dan udah kena covid, alhamdulillah jantung saya baik2 saja sampai saat ini. Kita kan punya Tuhan, jangan terlalu percaya sama omongan manusia."
2022-10-31 06:41:28+00:00,clairvoyant_cl,"@MohAS_G @Michlans @dr_koko28 Dalam membuat sebuah hipotesis juga nggak asal-asalan, ada rumusannya. Bagiamana sebab-akibatnya. Kalau tiba-tiba dikaitkan dengan covid sementara ada kausalitas yg hubungan sebab akibatnya lebih jelas ya absurd namanya. 🥱"
2022-10-31 06:41:10+00:00,Afiani27680944,"@yaniarsim @jokowi Antisipasi covid, makan yg cukup, agar kondisi fit, berjemur matahari bagian punggung, minum wedang rempah"". Jangan takut teror kopat kopet..!!!"
2022-10-31 06:41:07+00:00,Mystic1371,@AYUSHRAI28011 @AryamanBharat @TimesAlgebraIND Recession jo 7 months aaya tha usne India ko impact kyon nhi kra woh to samajh lo. Reason tha parallel economy jo barbaad krdi modi ne. Covid bhi itna nuksaan nhi krta economically agar parallel economy strong hoti. Bahut tez recover krti agar parallel economy hoti. Approx 4 tril
2022-10-31 06:40:44+00:00,medcom_id,"Stok Langka, Pemerintah Tambah Jutaan Vaksin Covid-19 https://t.co/e0OJIdtkWZ"
2022-10-31 06:40:41+00:00,clairvoyant_cl,"@rushdea @dr_koko28 Dalam membuat sebuah hipotesis juga nggak asal-asalan, ada rumusannya. Bagiamana sebab-akibatnya. Kalau tiba-tiba dikaitkan dengan covid sementara ada kausalitas yg hubungan sebab akibatnya lebih jelas ya absurd namanya."
2022-10-31 06:40:39+00:00,dahpucink,"@txtdrpemerintah Pengangguran RT mana RW mana kabupaten atau kota mana yang turun jumlahnya woii, di phk mah iyaa sejak covid"
2022-10-31 06:40:03+00:00,SyaimaaShuhaimi,Bila satu ofis kena covid. Tinggal lah ak dgn bibik ja 😂 https://t.co/JNOgnHmYmR
2022-10-31 06:38:37+00:00,beringin_polsek,Bhabinkamtibmas Aiptu Ivan Manurung bersama Petugas Puskesmas dan Aparat Desa Tumpatan melaksanakan Tracing kepda warga yg terkomfirmasi Covid- 19. https://t.co/QXKBDQvUUL
2022-10-31 06:38:14+00:00,bumntskjitu,"Peran Badan Usaha Milik Negara (BUMN) selama dan paska COVID-19, sebagai motor penggerak perekonomian nasional, telah dirasakan oleh seluruh lapisan masyarakat.

#BUMNUntukG20 https://t.co/k26DBoZMfe"
2022-10-31 06:38:08+00:00,Ekazef__,"Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir libatkan semua pihak untuk mengajak bersama membangkitkan pariwisata Nasional pada masa transisi pemulihan Covid-19. @erickthohir 
#BangkitBersamaET https://t.co/YxzRRK7ECE"
2022-10-31 06:38:01+00:00,adleenell,@tyranisss Tu laaaa. Sbelum ni raso tk takut dh. Ni takut plk raso sbb rama sklh tu keno covid jgk nyo
2022-10-31 06:37:57+00:00,kabaratta,Peneliti Ungkap Vaksin Covid-19 Jenis ini Bisa Sebabkan Perdarahan Hebat saat Haid https://t.co/MNSDssGek4
2022-10-31 06:37:27+00:00,clairvoyant_cl,"Pemerintah dan otoritas kesehatan Korea Selatan saja tidak menyatakan tragedi Itaewon berkaitan dengan Covid/Long Covid. Kubilang hipotesis tak berdasar pendukungnya dokter itu malah pada marah. Konyol.😅
https://t.co/84zGxCVIFb"
2022-10-31 06:37:00+00:00,MieraMeisya_,Kena covid lagi😭
2022-10-31 06:36:55+00:00,HIVIizie,"Orang ramai dinasihatkan untuk terus berwaspada terhadap penularan COVID-19 dalam fasa peralihan ke endemik ini.

😷 Pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di kawasan jangkitan berisiko tinggi."
2022-10-31 06:36:54+00:00,HIVIizie,"Semua kes sub varian Omicron XBB adalah warganegara Malaysia yang dikesan positif COVID-19 melalui survelan penjujukan genom. Kes-kes adalah kategori 2 dengan gejala demam, batuk, sakit tekak, dan selesema."
2022-10-31 06:36:53+00:00,HIVIizie,"Negara berdepan gelombang kenaikan kes #COVID19 antara 3,000 - 5,000 sehari, namun tidak diketahui keseriusan COVID-19 dalam masa terdekat. https://t.co/EKTEUrN2K7"
2022-10-31 06:36:23+00:00,zeternals,@Askrlfess uda lama banget dri sebelum covid
2022-10-31 06:36:04+00:00,mutiarafm,"Orang ramai dinasihatkan untuk terus berwaspada terhadap penularan COVID-19 dalam fasa peralihan ke endemik ini.

😷 Pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di kawasan jangkitan berisiko tinggi. https://t.co/eZc2l0D881"
2022-10-31 06:36:03+00:00,jawapos,Harga Minyak Mentah Dunia Turun Imbas Pengetatan Covid-19 di Tiongkok https://t.co/0zFzGtsSDP
2022-10-31 06:35:37+00:00,hushnpuff,"Ye doh. Last year masa +ve covid, first night tu horror betull. Tak pernah rasa tidur malam sepanjanggg itu🥲 https://t.co/EoxRpLeAN6"
2022-10-31 06:35:09+00:00,VIVAcoid,Peneliti Ungkap Vaksin Covid-19 Jenis ini Bisa Sebabkan Perdarahan Hebat saat Haid https://t.co/mDo5tfquFo
2022-10-31 06:35:08+00:00,HarithMizie,"Orang ramai dinasihatkan untuk terus berwaspada terhadap penularan COVID-19 dalam fasa peralihan ke endemik ini.

😷 Pemakaian pelitup muka adalah antara langkah pencegahan yang dapat mengurangkan penularan virus itu terutamanya di kawasan jangkitan berisiko tinggi."
2022-10-31 06:35:07+00:00,HarithMizie,"Semua kes sub varian Omicron XBB adalah warganegara Malaysia yang dikesan positif COVID-19 melalui survelan penjujukan genom. Kes-kes adalah kategori 2 dengan gejala demam, batuk, sakit tekak, dan selesema."
2022-10-31 06:35:06+00:00,HarithMizie,"Negara berdepan gelombang kenaikan kes #COVID19 antara 3,000 - 5,000 sehari, namun tidak diketahui keseriusan COVID-19 dalam masa terdekat. https://t.co/V6isg2zJTr"
2022-10-31 06:34:56+00:00,rdhayyu,"Ncen paling bener ki nang ngomah kok. Metu2 sak butuhe wae.  
Orang2 lg pada over excited setelah 2 taun digempur covid gaboleh kemana2. 
Pingine lg podo nggluyur karo kumpul2.."
2022-10-31 06:33:11+00:00,lantasbenteng,"Penerapan protokol Kesehatan Covid-19 pada Pelayanan Samsat Bengkulu Tengah.
Senin, 31 Oktober  2022

@polresbenteng 
@samsatbengkulutengah https://t.co/RZyV4c9OXK"
2022-10-31 06:32:48+00:00,yaniarsim,"Xi Jinping lanjut 3 periode, covidnya ikutan lanjut 😱
Kalau @jokowi  latah mau lanjut 3 periode, pasti covidnya ikutan melonjak....

Jokowi End, Covid End..Oke ‼️ https://t.co/n5yyiI2A9A"
2022-10-31 06:30:27+00:00,bumntskjitu,PT.Biofarma berhasil melahirkan vaksin covid-19 yaitu vaksin IndoVac #JokowiErickVaksinRI https://t.co/vj6qh5WUB0
2022-10-31 06:30:00+00:00,medcom_id,"Satuan Tugas (Satgas) Penanganan Covid-19 mengingatkan masyarakat tetap mewaspadai penularan covid-19. Kasus mingguan covid-19 di Indonesia meningkat dalam satu bulan terakhir

#MedcomID 

https://t.co/deuw2j1aTg https://t.co/flX0lDjaxT"
2022-10-31 06:29:45+00:00,chaterine_8,"Pariwisata nasional sempat terpuruk saat pandemi Covid-19, kini dimasa transisi pemulihan Covid-19 ini, @erickthohir ajak semua pihak termasuk masyarakat utk kembali bangkitkan pariwisata nasional  
#BangkitBersamaET https://t.co/C18x0SI5Cx"
2022-10-31 06:29:19+00:00,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKCMIOO"
2022-10-31 06:29:00+00:00,callme_bimo,"Alhamdulillah belom pernah kena covid, tapi liat milan goblok maennya trs kalah lawan torino mayan jantungan juga skrg. https://t.co/uSTVRLPiTq"
2022-10-31 06:28:38+00:00,SyafrilAlam,"@na_dirs Saya juga kalo liat wanita cantik skrg suka deg2an gus, rupanya efek pasca covid dan danpak dari virus dan vaksin, saya pikir dorongan utk matsna yg kuat… eh ternyata @DokterTifa"
2022-10-31 06:28:28+00:00,norizati__,@faziraazaruddin Haah dah tak covid virgin dah. 😪
2022-10-31 06:28:22+00:00,CaryantoAwuy,"@Jinjit_jinjit Betul sekali teman pak. Jokowi bukan saja Presiden Indonesia tapi dunia karena prestasinya mengatasi penularan wabah covid - 19.
Tetap semangat teman dan salam sehat 🙏"
2022-10-31 06:26:57+00:00,3sixone,"Udah 3 tahun berturut3 selalu ada berita kematian di seluruh dunia, sekarang udah jarang denger ada yang meninggal gegara covid tapi sekarang justru hal yang buat seneng buahin kematian🥲 pray for itaewon pray for kango pray for world🙏🏽"
2022-10-31 06:26:15+00:00,justehe,@dapahakim tp lu kena covid
2022-10-31 06:25:59+00:00,PolsekWanareja,"Kegiatan pembubaran masa di lokasi Pasar Wanareja Kec. Wanareja Kab.Cilacap
Warga yg sedang berkerumun Serta tidak melaksanakan protokol kesehatan pencegahan covid-19. https://t.co/h9COCY0KWf"
2022-10-31 06:25:59+00:00,pudingsoklat,"@BaseAnakFK Ga perlu covid, sni yg nulis halal dibungkus kresek indomaret dengan maskot domar yang tersenyum, kl bs selamat hebat, konsepnya sm² hipoksia, cm  repot ngumpulin 1000 orang d gang sempit cm buat pembuktian, jd dibsederhanakan dgn kepalan ditutup kresek"
2022-10-31 06:25:48+00:00,rajanyucare,"Musim 2023, kelab2 kena pesatkan lagi aspek perniagaan kelab.. Post covid 19 ni masa terbaik tarik klien dan tickets buyers"
2022-10-31 06:25:48+00:00,tweetmembina,Am : Malaysia berdepan gelombang kecil COVID-19 susulan varian XBB https://t.co/uvb1wFT4yZ
2022-10-31 06:25:46+00:00,m1sspetty,kalau kena quarantine tak tahu ah nak cakap apa hahah cb its covid season again😭
2022-10-31 06:25:23+00:00,PolsekWanareja,"kegiatan Woro2 Protokol Kesehatan  di Lokasi Alun-Alun Wanareja Kec. Wanareja Kab. Cilacap,

Masyarakat di sekitar Alun-Alun Kec. Wanareja yang  tidak melaksanakan protokol kesehatan pencegahan covid-19. https://t.co/AyBOLR3s8g"
2022-10-31 06:25:22+00:00,hanpriyo9,"@yaningwaylve @dr_koko28 Gw sekeluarga pernah terinfeksi Covid, dan gak ada masalah sampai detik ini, Alhamdulillah. Selama sakit kami gak mengkonsumsi obat-obatan yang pernah disarankan oleh pemerintah."
2022-10-31 06:24:39+00:00,HalloLEO8,"@apamungkasa Aku gadapet beginian Mas Pam 🥲 
Pas Covid uang gajian habis buat tes karena tiap berobat harus di swab/antigen dan izin sakit sulit betul karena disuruh nyari yang bisa backup sendiri HAHA"
2022-10-31 06:23:37+00:00,pijatinf,https://t.co/gyzEK37W8H https://t.co/B8QSt5Htjg kabupaten 0 kasus covid
2022-10-31 06:23:33+00:00,AinaaaaAqilah,Boss kena covid and kitorang semua seronok sebab dia takde dekat office seminggu. Jahat pula rasa HAHAHAHA
2022-10-31 06:23:32+00:00,officialntv_,"Kebijakan Covid-19 di Foxconn, Pengiriman iPhone Bisa Berkurang 30 Persen pada November

https://t.co/jgjniPNyhR

#tekno #COVID19 #Foxconn  #iPhone #shenzen #Pengiriman #gadget #smartphone  #techno"
2022-10-31 06:23:27+00:00,Media_Mulia,Waspada gelombang kecil Covid-19 babit sub-varian XBB https://t.co/7ZTeam4Hcn
2022-10-31 06:23:05+00:00,_nagininagini,@cebong_tolol @divovirgosa @TheaRizkyyy @dr_koko28 @MayoClinic karena faktor long covid juga bisa. belum ada penelitin lebih lanjut jadi gabisa kasih statement apa2
2022-10-31 06:21:54+00:00,BernamaTV,"Berdasarkan data harian, bilangan kes baharu COVID-19 meningkat sebanyak 16.5 peratus, iaitu dari 14,525 kes pada Minggu Epidemiologi (ME) 42 kepada 16,917 kes pada ME 43 (23 Okt hingga 29 Okt). - Menteri Kesihatan @Khairykj 

https://t.co/21wEkkbn1C"
2022-10-31 06:21:50+00:00,Polsekmedankot1,"Personil Unit Samapta Polsek Medan Kota di Unit Samapta melakukan sambang dan himbauan kepada warga dan para pedagang agar mematuhi Protokol Kesehatan dan tetap menggunakan masker, guna menghentikan Virus COVID-19, sekaligus menyampaikan pesan - pesan Kamtibmas. https://t.co/vb502Qk7rN"
2022-10-31 06:21:13+00:00,BebalBoy,"@catchmeupid Tahun 2021 kyanya ada anak dari India yg meramalkan bahwa tahun 2022 pandemi Covid-19 bkl usai, dan digantikan dng 'bencana lainnya'.

Apakah bencana lain ini? Tragedi Kanjuruhan, Itaewon, bom bunuh diri, jembatan ambruk, dll.

Kurang percaya sih karna si peramalnya ga spesifik."
2022-10-31 06:21:05+00:00,Hijrah46339335,@kring_pajak ppn ditanggung pemerintah atas pembelian barang penanganan covid sampai kapan batasnya? Kode 070?
2022-10-31 06:20:49+00:00,PolsekMantinga1,Giat anggota Polsek Mantingan bersama 3 pilar melaksanakan tracing covid 19 https://t.co/X9279m8rjR
2022-10-31 06:20:47+00:00,nyapardofelis,"Since covid happened memang i takkan pergi tempat crowded. Tengok ramai sikit je orang, terus change plans. Duduk rumah lagi best. Dapat relax. Dompet selamat https://t.co/P0Xq7HJkp1"
2022-10-31 06:20:11+00:00,BernamaTV,"@Khairykj 📌 Trend jangkitan #COVID-19 dijangka meningkat beberapa minggu akan datang

📌 Kes #COVID-19 baharu meningkat 16.5 peratus kepada 16,917 kes pada minggu 23 hingga 29 Okt berbanding 14,525 kes minggu sebelumnya 

-- Menteri Kesihatan @Khairykj"
2022-10-31 06:19:32+00:00,HumasPolsekWat1,Bhabinkamtibmas Kalurahan Bendungan Aiptu Jajuli Badarudin bersama Babinsa Serma Sukardi Petugas Puskesmas Wates serta Tim Satgas Covid Kalurahan Bendungan melaksanakan tracing kontak erat Positif Covid 19.(31/10/2022) https://t.co/oXHE3ePSMK
2022-10-31 06:19:30+00:00,thebbymoon,"Si anak baik sakit covid, untung pas mau dianter pulang saya menolak ☺️"
2022-10-31 06:19:27+00:00,deasydandry,"@dr_koko28 Kena covid di bulan april tahun ini,berasa fit badan nya 3 bulan paska negatif,sekarang masih cepet capek dan kalo ber aktifitas berlebih ngos ngos an,berasa nafas nya pendek"
